image_id,box0,box1,box2,box3,idx,action
305,1397.105114,786.3397225,135.6402446,145.0700426,28,0
305,1650.216113,743.8806628,35.93114555,50.4104192,10,0
306,1513.066905,790.1087557,55.34125798,144.0835213,1,0
306,1400.101381,788.1850354,134.4295543,141.9781314,28,0
306,1645.875615,744.0969155,43.21725688,52.29352388,3,0
307,1512.758786,794.7822979,54.23784637,136.9794159,1,0
307,1645.37306,743.4310839,43.85086599,52.84963114,3,0
307,1415.456711,792.4228361,159.4917969,134.5527614,24,0
308,1523.889346,791.6815907,55.2105744,138.8765373,1,0
308,1646.446827,743.3532145,44.70462083,53.75585307,3,0
308,1413.444681,789.4690681,168.3124843,137.7733196,24,0
309,1529.183453,792.1440544,55.20399241,137.2403509,1,0
309,1647.111217,743.6602698,44.25579355,52.78265323,3,0
309,1411.169216,787.7858725,172.6821683,141.2732282,24,0
310,1532.987279,792.8212308,55.75454929,136.4676698,1,0
310,1647.82165,743.6166529,43.91649965,51.87862257,3,0
310,1403.772344,786.0533402,138.5871104,146.1849997,28,0
311,1534.565087,789.4764659,58.21887449,139.7621331,1,0
311,1647.992493,743.2719558,44.0555253,51.75355144,3,0
311,1403.153877,784.6038175,140.3850217,147.7896017,28,0
311,1384.22362,549.0655785,27.29947771,48.09944783,25,0
312,1538.037072,792.1019236,58.82008345,137.6117991,1,0
312,1646.920535,743.9376989,44.5744559,52.15414202,3,0
312,1412.288709,782.7310484,145.191708,151.180983,28,0
312,1649.014648,473.0471497,26.46069336,48.3899231,29,0
313,1538.941993,790.5147588,61.90860656,139.8602512,1,0
313,1646.545076,744.1897489,44.75859606,51.98793552,3,0
313,1403.36545,780.0316256,148.2087677,154.8991707,28,0
314,1539.214089,789.0827342,64.75904112,141.5981762,1,0
314,1646.921253,743.1602956,45.35593263,52.71240789,3,0
314,1397.849708,777.5559006,151.7183107,158.6982359,28,0
314,1385.373098,548.9593357,25.29606062,44.73652529,25,0
315,1541.993193,792.4922224,65.21447004,137.8885981,1,0
315,1647.356472,742.7564488,45.73420122,53.35600936,3,0
315,1402.999222,779.5625031,142.2791131,148.2318764,28,0
316,1542.235365,793.3255565,68.6756462,140.9536279,1,0
316,1647.075269,741.6592794,46.56506616,54.26821001,3,0
316,1407.169078,781.4572246,137.1420035,142.4018625,28,0
316,1384.751071,548.7225618,26.62216327,45.66288075,25,0
317,1543.882334,793.4802509,70.95137851,142.4309187,1,0
317,1411.410181,777.7036178,148.4995963,155.3379341,28,0
318,1552.163037,795.4321559,69.85860887,137.6603301,1,0
318,1390.188167,552.296894,26.16701285,49.22803016,22,0
318,1413.372332,778.1740026,120.3213988,158.6689584,27,0
318,1645.90168,742.5486598,47.19565069,55.47754754,3,0
319,1555.36298,796.8736534,69.97154103,135.8386709,1,0
319,1444.958308,782.3635081,88.17583013,148.7303663,2,0
319,1649.895739,739.9619312,41.51609758,58.7162212,10,0
319,1390.048044,551.4358321,24.77444054,42.79976708,25,0
320,1559.524849,799.9158284,70.08624502,133.3822816,1,0
320,1420.327738,782.6040402,110.9749848,148.9490949,27,0
320,1647.663998,744.4551,45.14636116,53.28391291,3,0
321,1561.49191,798.7650467,70.56858765,133.0214592,1,0
321,1422.335946,783.3515897,107.4490262,147.1175582,27,0
321,1647.865624,743.6419358,45.06436141,53.36816682,3,0
322,1563.359692,795.8466438,72.32993758,137.415419,1,0
322,1426.799385,787.2979997,99.51422243,140.2141687,27,0
322,1648.310792,744.1621651,43.63886722,51.59210511,3,0
323,1568.860583,795.0977949,71.98771761,137.7288951,1,0
323,1428.502017,786.4114192,97.79486353,142.6806911,27,0
323,1649.549967,746.4569875,40.197376,46.80400645,3,0
324,1572.377348,794.4835594,71.98005574,138.5357631,1,0
324,1429.010692,787.0528963,94.35743868,141.3498692,27,0
325,1575.477494,792.8669324,72.34589264,141.0722638,1,0
325,1427.107234,785.5991102,94.12431335,144.1480615,27,0
326,1577.480744,793.2363662,72.82893696,143.5997579,1,0
326,1425.345308,784.7645161,92.91903361,146.4128262,27,0
327,1584.195101,794.9575603,71.03163316,140.7137758,1,0
327,1425.298115,783.8743806,91.16687737,148.001882,27,0
327,1677.357748,742.3705298,38.37876467,54.70498901,10,0
328,1588.490421,796.9736872,69.03176231,137.4247486,1,0
328,1424.564555,776.6374464,91.47281652,153.5588715,27,0
328,1679.725229,744.4803596,37.26952193,52.17096774,10,0
329,1590.336035,796.4905794,69.58284288,139.2886912,1,0
329,1423.989963,772.3549619,91.25127677,158.1843955,27,0
329,1683.293318,746.8172364,35.88099918,49.08603247,10,0
330,1591.678299,797.9039968,69.3546233,138.9090184,1,0
330,1421.42601,768.5454557,90.918553,163.5221653,27,0
330,1682.701551,745.0120707,38.32164602,51.88093263,10,0
331,1593.496533,799.6913379,69.46137666,138.175262,1,0
331,1422.735066,767.6953789,89.13713375,165.3451007,27,0
331,1684.184159,744.9920284,40.14664877,53.13927528,10,0
331,1423.247638,553.3022697,21.75462337,39.78158214,25,0
332,1595.673628,800.5273631,69.75794486,138.2760092,1,0
332,1425.424102,766.6502361,86.71724906,165.487395,27,0
333,1594.888917,801.6600291,70.22385251,136.6915025,1,0
333,1422.459275,765.4794618,84.66777369,166.4668627,27,0
334,1593.461683,800.4266219,73.94928378,142.7009896,1,0
334,1424.952348,768.7399506,79.0477891,157.5925244,27,0
335,1593.376178,803.2001392,73.62238245,139.9052656,1,0
335,1422.638245,768.3290753,78.13515542,158.9050399,27,0
336,1594.165329,803.9853401,73.88149921,139.1061829,1,0
336,1422.308655,769.1723506,74.43523536,154.8431131,27,0
337,1593.591467,805.3032296,74.88796685,139.6187452,1,0
337,1422.049451,770.9711812,72.73443568,153.0077682,27,0
338,1593.332137,805.411011,75.60397105,140.5657905,1,0
338,1422.855412,772.7597611,70.12160891,149.95558,27,0
338,1451.005379,551.7526035,23.66227564,45.5415741,25,0
339,1592.187545,803.406649,76.17474135,142.9501573,1,0
339,1421.523591,775.3176367,68.08228737,145.5789878,27,0
340,1592.45488,804.4204032,75.02352517,141.6260957,1,0
340,1402.059153,779.7162877,80.19104966,133.3694027,2,0
340,1718.617235,752.329774,38.14445196,49.50187395,10,0
341,1592.643335,805.799332,72.98013188,139.8611208,1,0
341,1396.417641,777.5056849,85.99015311,138.9705615,2,0
341,1718.148517,751.3747927,40.22835893,51.87371884,10,0
342,1591.69183,804.4834229,71.08370481,140.4984678,1,0
342,1396.017106,777.1630424,87.04645441,138.5126797,2,0
343,1592.231352,801.9885957,70.49907581,144.946177,1,0
343,1390.191862,774.6401773,95.83744416,148.0767107,2,0
344,1593.324315,802.4371681,68.61299585,145.010586,1,0
344,1390.005726,773.522933,98.08739071,149.0088583,2,0
345,1593.410367,802.4083795,66.84445456,144.5783373,1,0
345,1388.7415,775.1901581,100.0860645,147.8934348,2,0
345,1486.165198,556.3960627,20.96507753,41.52350396,25,0
346,1594.128758,801.2261326,66.7831489,147.4855336,1,0
346,1387.476513,776.5077854,101.0606959,146.7660168,2,0
346,1742.834465,752.7198746,41.165864,53.5220597,10,0
347,1592.847664,802.6312641,65.36395663,144.8278261,1,0
347,1389.672612,777.5474255,101.1852548,144.8357299,2,0
347,1490.55049,555.1351551,20.94078154,42.68957665,25,0
348,1585.137557,802.6068163,64.89975651,141.6229528,1,0
348,1391.779938,777.8862412,101.5187166,143.8679966,2,0
349,1581.61152,805.7949328,64.8424627,139.2686473,1,0
349,1389.419328,776.9646526,105.1544976,147.9476948,2,0
349,1481.162086,569.2482489,33.92985898,45.67796805,5,0
349,1494.330622,557.2830694,23.14053838,45.05215266,25,0
350,1579.991458,806.1627421,66.17575379,139.2787236,1,0
350,1389.060018,776.5196837,107.0971277,149.9076039,2,0
351,1577.775881,804.9095612,67.73038305,140.6812953,1,0
351,1398.159983,776.2977146,103.3565872,146.4214618,2,0
352,1575.219818,802.1437934,68.73938625,141.7659204,1,0
352,1395.457027,775.6401014,100.8907233,143.0203012,2,0
353,1573.518032,803.1836455,68.37848891,141.640825,1,0
353,1401.239032,776.2687091,99.779111,143.1923661,2,0
354,1570.33493,801.7949075,69.10792798,143.9085037,1,0
354,1403.803401,774.9646139,99.63782211,144.568861,2,0
355,1566.128541,802.1990302,67.19548411,140.6245901,1,0
355,1404.442751,773.6233242,100.1634853,146.8289459,2,0
356,1561.816542,799.4725992,67.1548683,140.4201184,1,0
356,1405.509568,773.6920183,98.55006429,145.9290069,2,0
357,1557.894819,796.8269553,68.18311209,143.8913881,1,0
357,1407.98237,773.7512097,96.91421778,144.5923103,2,0
358,1547.066165,794.9079748,68.97051172,144.7508279,1,0
358,1411.59473,773.5092573,95.12380576,142.8853231,2,0
359,1539.510236,795.6110511,68.230821,142.5092883,1,0
359,1410.414525,773.5445092,95.60177057,144.3164841,2,0
360,1532.908261,795.3966951,68.1681454,139.1160495,1,0
360,1411.015522,773.6625467,94.35777573,142.9627573,2,0
361,1527.921723,790.4199853,71.06509258,142.4357495,1,1
361,1411.847686,774.3633181,92.28292889,140.293237,2,1
362,1521.489472,788.8965969,73.60971233,144.636717,1,1
362,1410.832876,773.9538585,92.92062537,142.028949,2,1
362,1518.48727,565.0004309,31.96975462,50.56471141,22,0
363,1516.957406,791.1879248,75.12548974,145.2965708,1,1
363,1413.096393,773.548061,92.47576581,142.1918928,2,1
364,1507.18675,786.1928509,79.23670876,151.9937503,1,1
364,1412.987096,773.8175286,94.28911164,145.0456811,2,1
365,1502.130531,786.5306188,79.25817411,151.6207505,1,1
365,1415.579062,773.0300782,93.93287219,145.3457601,2,1
366,1501.357097,786.038388,78.74340193,150.4597009,1,1
366,1418.467073,773.4531449,90.87698505,140.7330641,2,1
367,1500.410245,786.3845214,76.38368896,145.9403567,1,1
367,1418.556385,773.7849192,89.68915815,138.9856835,2,1
368,1496.574254,783.6394622,77.69210803,150.0401356,1,1
368,1420.423808,773.2951058,89.43946973,139.1686855,2,1
369,1493.942552,782.0305806,77.69141579,152.7230243,1,1
369,1421.879926,775.6588369,88.458781,137.2110512,2,1
370,1493.175092,779.420333,74.36274596,148.8262999,1,1
370,1422.842244,775.4130805,88.44280622,137.3878943,2,1
370,1543.151899,565.6598446,36.38672215,56.42181027,22,0
371,1491.339131,774.9769477,73.60975523,151.5538539,1,1
371,1423.764927,776.0730085,88.28645003,136.8373417,2,1
372,1491.27004,773.7173773,71.79480557,150.805397,1,1
372,1422.084161,775.7072343,88.80744668,137.6561667,2,1
373,1490.992807,772.1718054,71.58259145,154.1577588,1,1
373,1420.837314,774.6361269,88.78444013,138.7906685,2,1
374,1491.68324,772.0250368,69.74900064,154.3035576,1,1
374,1419.778196,773.8654528,89.343207,140.3578689,2,1
375,1491.078759,769.774633,69.64619755,159.3976247,1,1
375,1420.728176,773.4940784,88.10854953,139.6915568,2,1
376,1491.292046,772.6978988,65.35523578,153.9157873,1,1
376,1420.759483,773.5279728,86.77393106,138.7469807,2,1
377,1489.758829,770.7899407,64.3568733,155.5350344,1,1
377,1420.337885,770.0503678,86.4261772,140.1843517,2,1
378,1490.625462,770.4985364,62.74665124,155.3110906,1,1
378,1418.825617,766.5681594,85.9651536,142.1460654,2,1
379,1490.05059,768.6523665,61.702694,155.0255593,1,1
379,1416.522604,762.5353973,85.79834374,144.3004031,2,1
380,1488.912132,769.2482211,60.76061168,152.433229,1,1
380,1415.048754,757.0871601,86.61298313,147.6759438,2,1
381,1488.821485,768.635881,59.64502728,150.3215545,1,1
381,1410.138567,754.4773009,68.13140127,146.5496239,27,1
382,1481.611629,766.4755622,60.97214565,152.6718445,1,1
382,1408.497127,753.0084491,66.68638601,146.3235135,27,0
383,1477.566573,764.8452611,59.99090082,150.8070573,1,1
383,1404.988904,748.0267936,67.05087492,155.1436322,27,1
384,1476.114034,764.0704377,59.90636986,151.3993986,1,1
384,1402.213315,745.6313319,67.09947277,161.7725896,27,0
385,1476.182096,763.8696994,58.37407397,148.7314502,1,1
385,1398.311205,742.8729608,66.18600231,165.7947698,27,1
386,1475.997,764.4367446,55.64003409,142.1962033,1,1
386,1396.67697,744.1895381,63.01469247,162.053953,27,1
387,1475.195409,765.665147,54.43732091,138.9457921,1,1
387,1395.077997,745.0737106,61.16493888,159.2105975,27,1
388,1474.450036,765.0477752,53.4794062,136.735881,1,1
388,1393.207198,746.4196777,59.81712684,155.9770656,27,1
389,1472.613554,764.480097,53.01155584,135.0620423,1,1
389,1389.909887,743.8352324,61.24172429,159.63525,27,1
390,1470.012145,763.9110905,53.94254951,136.871509,1,1
390,1388.124296,743.009332,62.13667463,161.3250206,27,1
391,1466.849869,763.2776239,55.0448678,139.0431427,1,1
391,1379.775906,741.9852876,59.59532339,153.62805,27,1
391,1527.065257,556.1913895,26.76333397,37.98872535,5,0
392,1464.924582,762.0291066,55.68132352,140.9064505,1,0
392,1374.237121,739.8300149,59.54495974,153.3292075,27,0
392,1525.929135,556.1956148,25.74824356,37.07007723,5,0
393,1465.00167,761.8970314,55.87403561,140.2535019,1,0
393,1371.6445,735.224939,61.69195547,161.6124195,27,0
394,1463.137718,762.5305255,55.76741723,139.4344795,1,0
394,1369.153711,736.7054556,59.37383188,155.8745883,27,0
394,1776.383909,750.5944442,45.92971981,56.45144068,3,0
395,1463.145133,761.8455288,55.27933543,138.1862609,1,0
395,1368.458856,737.6362007,57.73555961,152.5258275,27,0
396,1462.146136,762.6559495,55.44691169,138.2049298,1,0
396,1367.395832,739.0725545,55.0693112,144.802118,27,0
397,1460.368234,761.4284003,56.22308854,138.3986421,1,0
397,1363.964861,738.2877629,54.36533941,142.6466849,27,0
398,1459.914219,762.5421228,55.93761643,136.1253568,1,0
398,1361.613843,738.5004554,53.24947718,137.8298186,27,0
399,1457.697624,760.6384739,57.38783643,138.9871682,1,0
399,1351.75775,739.5977387,54.28146847,136.8883576,27,0
400,1456.310021,760.0132474,58.07507229,139.6784057,1,0
400,1346.96518,739.5394813,55.61358412,136.1323151,27,0
401,1449.553772,756.4647581,61.65035571,147.780954,1,0
401,1342.649534,739.8114172,57.67621391,136.376319,27,0
402,1446.021873,757.1158089,61.80837901,146.0013181,1,0
402,1337.234328,740.330794,60.01293495,137.465327,27,0
403,1445.34997,758.9561473,61.60243665,143.8934014,1,0
403,1337.97926,741.7108814,59.80251385,133.8299494,27,0
404,1444.100766,757.7604818,63.17093554,145.7680706,1,0
404,1335.67356,741.6900726,63.25361757,137.3067582,27,0
405,1443.699874,756.8441371,63.36755994,144.5759209,1,0
405,1334.360822,740.9183739,65.79841382,139.3057941,27,0
406,1442.900301,757.3472011,63.57172811,143.1644439,1,0
406,1333.305916,741.4844441,67.81244267,139.309297,27,0
407,1441.753968,755.6109584,64.68646188,144.4318822,1,0
407,1332.497209,741.1252314,68.95676583,138.3807798,27,0
408,1443.293383,755.5244922,64.96689071,143.9246556,1,0
408,1335.565186,741.2593178,69.77113481,136.6264729,27,0
408,1515.535068,551.4360652,39.34386116,54.79395518,5,0
409,1443.391816,756.2464277,65.07816042,143.1422645,1,0
409,1334.020267,741.0961219,72.60258225,138.849793,27,0
410,1442.99436,752.5396157,67.08664927,147.7030873,1,0
410,1334.378519,739.5644063,75.07109357,139.7372959,27,0
411,1442.967152,752.1547744,67.30825236,148.0869607,1,0
411,1333.661921,739.5702401,79.42824609,143.7991509,27,0
412,1442.991141,752.9587964,65.87859959,144.0196652,1,0
412,1333.648062,739.2709191,83.97943797,146.6660015,27,0
413,1441.854592,753.5798505,66.11906702,144.2885252,1,0
413,1350.21048,743.319513,82.62913848,133.9018916,2,0
414,1441.799551,754.4075346,66.40894765,144.5976256,1,0
414,1351.501282,742.675298,83.992379,133.3658045,2,0
415,1439.256895,752.2591596,67.22707772,146.2182923,1,0
415,1321.832661,742.4955647,129.7254196,144.470031,28,0
416,1438.523598,749.6750622,68.41783766,149.3955055,1,1
416,1325.362779,744.5507702,127.130637,139.8266825,28,1
417,1438.549953,747.92674,69.26098941,151.4151715,1,1
417,1325.09548,743.4156101,129.5467451,139.9485163,28,1
417,1514.934562,548.3253036,37.19522735,50.87628329,5,0
418,1436.494254,747.7437384,68.76805706,151.500445,1,1
418,1325.205703,742.2811956,134.1317745,143.5725153,28,1
418,1511.586848,547.3149673,38.36937701,52.21650235,5,0
419,1439.715933,749.0366375,67.95221151,149.5724495,1,1
419,1314.718042,743.8312168,156.8867484,135.46834,24,1
420,1440.746573,748.8296443,68.64375794,151.4659707,1,1
420,1324.595627,741.4926724,137.5533704,145.4818376,28,1
421,1441.883866,748.8250313,68.77186264,151.4977617,1,1
421,1328.574317,741.2125501,138.7478114,144.4440209,28,1
422,1441.626974,748.7688272,69.37434837,151.7554259,1,1
422,1334.829181,743.7786109,135.5087199,139.5055627,28,1
423,1441.809387,750.3020814,69.33331122,150.1799519,1,1
423,1333.783346,743.6219437,139.5365274,142.2810603,28,1
424,1449.731313,753.0046585,68.16785526,144.3242331,1,1
424,1338.38107,744.3869678,137.2618111,139.8009506,28,1
425,1454.670072,755.8293715,67.15139648,139.9855099,1,1
425,1340.762764,745.2509327,137.8745482,139.0579565,28,1
426,1458.155538,755.9144197,67.78438098,139.0117201,1,1
426,1347.551291,742.7527532,145.9191619,146.0730393,28,1
427,1458.784021,756.5126475,69.96197872,141.1026558,1,1
427,1346.591108,739.5695012,153.0443754,153.7202403,28,1
427,1511.201091,546.2781666,38.5003086,53.89086877,5,0
428,1460.444809,760.1725562,70.01437691,139.0368341,1,1
428,1348.179732,740.1415627,150.8026526,150.8424585,28,1
428,1510.446766,545.0468945,39.949998,57.39266697,5,0
429,1462.194592,764.2997544,69.28318964,135.0563365,1,1
429,1349.91141,739.8560532,149.3847375,148.9124491,28,1
430,1463.990751,766.3678381,70.80539217,134.7783501,1,1
430,1351.249743,739.3379155,151.1940739,150.5791412,28,1
431,1466.692715,766.2738148,73.92095929,137.4115996,1,1
431,1351.141255,738.6633219,151.1775802,150.5248369,28,1
432,1468.588766,762.9493648,77.77210765,143.1037498,1,1
432,1352.039472,739.3182936,150.4089399,149.5911566,28,1
433,1471.337154,760.7292685,79.78311115,145.8327653,1,1
433,1348.858718,738.0361215,154.6790246,153.6818761,28,1
434,1483.300163,763.7874725,76.37121572,139.6947629,1,1
434,1346.892672,736.2135355,158.578195,158.0092684,28,1
435,1489.855662,763.5309923,74.65802947,137.629358,1,1
435,1344.168826,736.0716655,157.4817837,157.4811216,28,1
435,1513.4829,546.4248234,37.82418025,53.38454271,5,0
436,1494.134255,761.751403,74.35092595,138.5415343,1,1
436,1340.225307,739.5880005,149.5151745,150.9500079,28,1
437,1501.046867,760.3682316,75.24581433,142.7383008,1,1
437,1345.485017,739.1877526,144.105451,147.2080878,28,1
437,1512.423647,545.7182547,38.03566662,53.20779473,5,0
438,1507.425528,757.3002095,75.44812616,145.719573,1,1
438,1342.509827,740.3210754,141.3842515,146.0423826,28,1
438,1515.333924,547.2198038,34.32981674,48.2075299,5,0
438,1773.579047,739.0468426,42.84480112,60.47869413,3,0
439,1517.389823,755.6858093,74.95062801,147.5240278,1,0
439,1774.962524,739.4227005,40.53132228,58.85925127,3,0
439,1356.053884,736.5534938,103.8283658,149.5978058,2,0
440,1526.775261,761.3723725,71.39887666,141.8796128,1,0
440,1778.164948,739.7237156,40.61848989,59.73731143,3,0
440,1355.181901,736.5315704,107.4304429,148.8577227,2,0
441,1536.380725,761.1440799,71.55124137,142.9706793,1,0
441,1781.333383,742.2805545,38.86691832,56.27268477,3,0
441,1357.581387,738.1828712,106.2839303,143.6175886,2,0
442,1542.136614,763.0472399,71.50780553,142.0015577,1,0
442,1784.80192,742.4621023,37.51275505,53.4231855,3,0
442,1361.862252,736.6466947,107.3731995,145.0299409,2,0
443,1552.973053,767.0221338,73.61575734,142.8577526,1,0
443,1787.141849,741.941117,39.33619962,56.62865924,3,0
443,1363.65914,736.9512964,108.2186274,145.6750201,2,0
443,1549.219622,547.8837595,33.26836574,49.81985449,22,0
444,1560.81263,773.3812473,73.23410832,138.1632201,1,0
444,1787.499668,744.3937503,38.59648708,53.99062663,3,0
444,1547.82811,546.0842385,34.04637109,48.39220255,22,0
444,1384.001755,742.0458085,81.66225855,134.4133907,27,0
445,1564.754428,778.3964924,74.45060644,137.0787924,1,0
445,1548.601949,545.5319167,32.55030166,47.46386181,22,0
445,1371.370848,738.7606342,107.4958702,144.0120246,2,0
446,1567.982412,782.049397,74.26212309,133.960489,1,0
446,1373.619812,740.2224636,109.4579476,145.6250704,2,0
447,1571.086778,784.4308324,73.26474486,129.4439994,1,0
447,1385.779864,742.7707837,85.28788085,135.0572688,27,0
448,1571.940283,784.7836959,73.68414567,128.9211944,1,0
448,1386.001563,742.2136057,87.89188394,137.1060869,27,0
449,1573.428889,782.7946374,74.8853735,130.2284522,1,0
449,1387.818989,740.7698266,87.20674341,136.1915063,27,0
450,1580.291401,779.3951122,80.68445161,139.9776346,1,0
450,1387.862393,740.3339487,87.3621726,137.7925141,27,0
450,1580.959386,550.5971185,30.00512143,55.34080059,25,0
451,1575.006349,779.9577232,79.83770447,137.5035061,1,0
451,1387.898086,738.6890187,86.14638493,139.0500723,27,0
452,1573.007607,778.6336679,78.63401163,135.633578,1,0
452,1388.670556,738.208448,85.08887074,139.7035141,27,0
452,1816.491119,749.4310775,41.22884869,50.81988625,10,0
453,1570.156646,775.8353078,78.52485949,136.8460709,1,0
453,1389.579198,736.9277283,82.63977922,138.5050867,27,0
453,1580.333248,549.4405654,31.6744147,56.05266018,25,0
454,1570.521845,774.5159187,77.54927991,137.0894617,1,0
454,1389.635941,735.9755299,80.98342622,139.0975552,27,0
455,1567.984427,775.0185285,76.02609525,136.4499623,1,0
455,1390.343245,735.1002444,81.36296848,142.9260133,27,0
456,1565.063964,773.8613422,75.27699352,138.6725468,1,0
456,1390.598343,734.2272869,81.98133824,146.6489085,27,0
457,1562.945875,774.4191014,73.37520388,138.3579464,1,0
457,1391.30742,734.1763449,81.58524872,148.494842,27,0
458,1559.952408,772.7092228,73.1394891,141.1128659,1,0
458,1392.524566,733.7744936,80.97634527,149.8566436,27,0
459,1556.359577,771.1626847,71.41799758,140.32697,1,0
459,1392.909995,734.3829284,79.57406471,148.7523042,27,0
460,1553.261518,769.1633956,71.24617122,143.4810811,1,0
460,1393.64187,733.2133587,80.1957693,151.6570209,27,0
461,1544.905698,767.2851324,72.22863118,147.7733013,1,0
461,1395.6247,733.4990527,79.19624028,151.1778407,27,0
462,1538.886322,765.1040692,72.39911843,148.9912392,1,0
462,1396.138622,733.746129,79.89439165,153.6515556,27,0
463,1535.61187,766.2442983,70.65591975,144.4338247,1,0
463,1397.386975,733.2353518,80.13524262,154.9597471,27,0
464,1532.513083,767.2911129,71.29849136,144.1278857,1,0
464,1401.423301,733.9318033,80.61685098,156.4169784,27,0
465,1527.424465,767.7670416,72.7907763,145.4995208,1,0
465,1402.949211,734.3340538,80.15878267,155.3766327,27,0
466,1525.215002,766.3075625,74.05785777,146.7549941,1,0
466,1403.086654,734.6940959,79.30986553,154.085802,27,0
467,1524.674,767.9627346,74.13074045,145.6407473,1,0
467,1412.649137,735.7117832,77.297542,152.4212262,27,0
467,1613.249859,557.7186175,38.1950769,68.269536,25,0
468,1522.911176,767.5191206,75.44382567,147.3798802,1,0
468,1417.35921,736.4819642,74.61237918,148.3511163,27,0
469,1520.890458,767.4707352,75.62398999,147.7621347,1,0
469,1420.262219,736.1165014,73.47869959,147.2498568,27,0
470,1520.111693,765.0914748,74.1348622,146.356682,1,0
470,1421.544674,737.005407,72.02791056,144.2383337,27,0
471,1518.145703,764.3799212,72.87536105,145.775039,1,0
471,1424.069712,736.7674846,72.35369927,144.926561,27,0
472,1517.980635,763.2078724,71.96773263,146.6267588,1,0
472,1426.491091,737.1128525,72.447381,143.7772565,27,0
473,1518.961267,763.5203225,69.89171146,145.0290378,1,0
473,1429.289579,738.3924396,71.81030954,141.5234632,27,0
473,1833.36488,753.0189857,71.2154167,97.67644006,3,0
474,1518.309123,761.8341535,70.10966247,148.1514793,1,0
474,1430.853556,738.985929,71.19524402,139.3566997,27,0
474,1834.418586,753.7698786,71.79951712,98.3677651,3,0
475,1518.611871,760.537248,69.86475419,150.2644553,1,0
475,1433.142497,740.3999563,70.65035973,137.1332524,27,0
476,1519.288503,761.892977,68.07863526,148.5360851,1,0
476,1434.81588,739.4322964,72.11933105,138.8761299,27,0
477,1512.90837,761.1231051,69.26535207,151.5840208,1,0
477,1436.76157,740.583488,72.71958448,138.8838133,27,0
478,1509.449711,759.4568221,71.13088278,156.0124241,1,0
478,1437.648191,742.3509277,73.39374316,138.4572956,27,0
479,1507.764602,757.9578981,70.9518146,155.7604978,1,0
479,1438.362645,741.1887668,74.23281039,139.5803283,27,0
480,1507.575252,758.7810545,70.21783004,154.9541255,1,0
480,1438.523944,741.3370244,75.35238491,140.6014445,27,0
480,1834.78778,744.3063526,80.32857436,111.337625,3,0
481,1506.743003,760.4352593,67.91500333,150.980256,1,0
481,1438.486553,741.4401725,76.94314298,142.8436475,27,0
481,1834.603325,745.2360858,80.21900776,111.4005171,3,0
482,1506.866877,759.5155826,67.57600976,151.2617813,1,0
482,1446.989878,742.471057,77.37102386,143.6150521,27,0
482,1835.570339,744.6594935,81.02627396,112.4191779,3,0
483,1505.890566,758.8944628,67.5024629,151.4821951,1,0
483,1441.899145,745.5323397,75.42910642,139.3126568,27,0
483,1837.4613,746.8096102,78.66212734,108.2079271,3,0
484,1504.801987,759.7792972,67.24033338,151.4502146,1,0
484,1439.076319,748.6302072,74.64047021,135.3732724,27,0
484,1835.483076,745.0960894,82.95913871,115.2173683,3,0
485,1504.566224,760.5632992,66.05827428,149.1481971,1,0
485,1438.817632,750.5224113,73.73985276,130.7188284,27,0
485,1835.745029,743.8598677,83.59801167,116.3512034,3,0
486,1502.699991,758.6567106,66.83944058,151.7371785,1,0
486,1446.770697,748.1870285,74.84721111,133.953481,27,0
486,1835.457364,743.6384834,82.75783334,115.5568415,3,0
487,1503.914259,759.8142019,65.99214102,150.2496404,1,1
487,1450.374356,746.5707867,75.41788365,136.1234959,27,1
488,1504.20699,758.6397628,65.99303516,150.3472569,1,1
488,1406.591604,748.1252093,109.6402492,138.4862975,2,0
488,1834.798971,741.7432151,85.17433965,119.5787768,3,0
489,1505.972012,759.6786765,65.11313509,148.7692255,1,1
489,1407.270142,745.1642349,113.7376813,141.473202,2,1
490,1506.032993,759.5128719,65.37370746,149.3772873,1,1
490,1407.39314,743.5228629,116.6866825,144.6181751,2,1
490,1808.811157,749.1631599,122.8121955,109.8671044,24,0
491,1505.602191,761.0537991,64.7323108,148.0645242,1,1
491,1407.890494,745.0774783,114.2246586,139.6491521,2,1
492,1505.972186,760.6194738,64.78721592,148.3044381,1,1
492,1409.752369,745.7095201,108.5275496,137.0753825,2,1
493,1506.620343,760.3272378,64.61205629,147.586551,1,1
493,1409.033804,742.1038105,106.4124413,139.5808345,2,1
494,1507.562764,760.8262791,63.28861256,144.1922767,1,1
494,1421.972618,734.2283784,80.19320506,146.7811074,27,1
495,1507.617811,761.1208787,63.08956861,142.7179625,1,1
495,1418.776076,733.1306053,79.71181357,146.8042804,27,1
495,1815.246795,750.6083762,120.8846112,109.7483432,24,0
496,1508.397792,760.8399165,62.82050672,142.1823713,1,0
496,1416.608893,730.5844701,77.85053209,145.1653291,27,0
497,1509.498378,759.1665304,63.67917035,144.3271008,1,0
497,1416.042518,728.6755183,74.2996584,140.4422263,27,0
498,1511.061035,760.234502,63.39634657,144.4981776,1,0
498,1408.000613,720.6127144,77.71745304,151.0904638,27,0
499,1512.496306,760.2146048,63.19446823,144.3779288,1,0
499,1404.0458,714.1709362,78.86733591,157.9731246,27,0
500,1513.223961,760.2399019,62.81994974,144.4212258,1,0
500,1400.759252,711.9618564,77.90137814,159.6558524,27,0
500,1651.649088,554.1091071,36.94932816,51.13903528,5,0
